slug,phase,event_time,description
sl-17-21,post_launch,00:06:22,1st stage entry burn ends
sl-17-21,post_launch,00:07:52,1st stage landing burn begins
sl-17-21,post_launch,00:08:15,1st stage landing
sl-17-21,post_launch,00:08:40,2nd stage engine cutoff (SECO-1)
sl-17-21,post_launch,00:53:00,2nd stage engine starts (SES-2)
sl-17-21,post_launch,00:53:01,2nd stage engine cutoff (SECO-2)
sl-17-21,post_launch,01:01:52,Starlink satellites deploy
ng24,pre_launch,00:38:00,SpaceX Launch Director verifies go for propellant load
ng24,pre_launch,00:35:00,RP-1 (rocket grade kerosene) loading begins
ng24,pre_launch,00:35:00,1st stage LOX (liquid oxygen) loading begins
ng24,pre_launch,00:16:00,2nd stage LOX loading begins
ng24,pre_launch,00:07:00,Falcon 9 begins engine chill prior to launch
ng24,pre_launch,00:01:00,Command flight computer to begin final prelaunch checks
ng24,pre_launch,00:01:00,Propellant tank pressurization to flight pressure begins
ng24,pre_launch,00:00:45,SpaceX Launch Director verifies go for launch
ng24,pre_launch,00:00:03,Engine controller commands engine ignition sequence to start
ng24,pre_launch,00:00:00,Falcon 9 liftoff
ng24,post_launch,00:01:08,Max Q (moment of peak mechanical stress on the rocket)
ng24,post_launch,00:02:13,1st stage main engine cutoff (MECO)
ng24,post_launch,00:02:16,1st and 2nd stages separate
ng24,post_launch,00:02:20,Stage 1 flip
ng24,post_launch,00:02:24,2nd stage engine starts (SES-1)
ng24,post_launch,00:02:29,Boostback burn starts
ng24,post_launch,00:02:53,Fairing separation
ng24,post_launch,00:03:20,Boostback burn ends
ng24,post_launch,00:06:10,1st stage entry burn begins
ng24,post_launch,00:06:29,1st stage entry burn ends
ng24,post_launch,00:07:27,1st stage landing burn begins
ng24,post_launch,00:07:54,1st stage lands at LZ-40
ng24,post_launch,00:08:33	,2nd stage engine cutoff (SECO-1)
ng24,post_launch,00:14:44,Cygnus XL Deploys
sl-10-24,pre_launch,00:38:00,SpaceX Launch Director verifies go for propellant load
sl-10-24,pre_launch,00:35:00,RP-1 (rocket grade kerosene) loading begins
sl-10-24,pre_launch,00:35:00,1st stage LOX (liquid oxygen) loading begins
sl-10-24,pre_launch,00:16:00,2nd stage LOX loading begins
sl-10-24,pre_launch,00:07:00,Falcon 9 begins engine chill prior to launch
sl-10-24,pre_launch,00:01:00,Command flight computer to begin final prelaunch checks
sl-10-24,pre_launch,00:01:00,Propellant tank pressurization to flight pressure begins
sl-10-24,pre_launch,00:00:45,SpaceX Launch Director verifies go for launch
sl-10-24,pre_launch,00:00:03,Engine controller commands engine ignition sequence to start
sl-10-24,pre_launch,00:00:00,Falcon 9 liftoff
sl-10-24,post_launch,00:01:10,Max Q (moment of peak mechanical stress on the rocket)
sl-10-24,post_launch,00:02:26,1st stage main engine cutoff (MECO)
sl-10-24,post_launch,00:02:29,1st and 2nd stages separate
sl-10-24,post_launch,00:02:36,2nd stage engine starts (SES-1)
sl-10-24,post_launch,00:02:58,Fairing separation
sl-10-24,post_launch,00:06:02,1st stage entry burn begins
sl-10-24,post_launch,00:06:24,1st stage entry burn ends
sl-10-24,post_launch,00:07:57,1st stage landing burn begins
sl-10-24,post_launch,00:08:20,1st stage landing
sl-10-24,post_launch,00:08:39,2nd stage engine cutoff (SECO-1)
sl-10-24,post_launch,00:52:03,2nd stage engine starts (SES-2)
sl-10-24,post_launch,00:52:04,2nd stage engine cutoff (SECO-2)
sl-10-24,post_launch,01:01:24,Starlink satellites deploy
sl-17-27,pre_launch,00:38:00,SpaceX Launch Director verifies go for propellant load
sl-17-27,pre_launch,00:35:00,RP-1 (rocket grade kerosene) loading begins
sl-17-27,pre_launch,00:35:00,1st stage LOX (liquid oxygen) loading begins
sl-17-27,pre_launch,00:16:00,2nd stage LOX loading begins
sl-17-27,pre_launch,00:07:00,Falcon 9 begins engine chill prior to launch
sl-17-27,pre_launch,00:01:00,Command flight computer to begin final prelaunch checks
sl-17-27,pre_launch,00:01:00,Propellant tank pressurization to flight pressure begins
sl-17-27,pre_launch,00:00:45,SpaceX Launch Director verifies go for launch
sl-17-27,pre_launch,00:00:03,Engine controller commands engine ignition sequence to start
sl-17-27,pre_launch,00:00:00,Falcon 9 liftoff
sl-17-27,post_launch,00:01:08,Max Q (moment of peak mechanical stress on the rocket)
sl-17-27,post_launch,00:02:27,1st stage main engine cutoff (MECO)
sl-17-27,post_launch,00:02:30,1st and 2nd stages separate
sl-17-27,post_launch,00:02:37,2nd stage engine starts (SES-1)
sl-17-27,post_launch,00:02:58,Fairing separation
sl-17-27,post_launch,00:06:01,1st stage entry burn begins
sl-17-27,post_launch,00:06:21,1st stage entry burn ends
sl-17-27,post_launch,00:07:56,1st stage landing burn begins
sl-17-27,post_launch,00:08:19,1st stage landing
sl-17-27,post_launch,00:08:41,2nd stage engine cutoff (SECO-1)
sl-17-27,post_launch,00:52:13,2nd stage engine starts (SES-2)
sl-17-27,post_launch,00:52:14,2nd stage engine cutoff (SECO-2)
sl-17-27,post_launch,01:01:05,Starlink satellites deploy
sl-17-22,pre_launch,00:38:00,SpaceX Launch Director verifies go for propellant load
sl-17-22,pre_launch,00:35:00,RP-1 (rocket grade kerosene) loading begins
sl-17-22,pre_launch,00:35:00,1st stage LOX (liquid oxygen) loading begins
sl-17-22,pre_launch,00:16:00,2nd stage LOX loading begins
sl-17-22,pre_launch,00:07:00,Falcon 9 begins engine chill prior to launch
sl-17-22,pre_launch,00:01:00,Command flight computer to begin final prelaunch checks
sl-17-22,pre_launch,00:01:00,Propellant tank pressurization to flight pressure begins
sl-17-22,pre_launch,00:00:45,SpaceX Launch Director verifies go for launch
sl-17-22,pre_launch,00:00:03,Engine controller commands engine ignition sequence to start
sl-17-22,pre_launch,00:00:00,Falcon 9 liftoff
sl-17-22,post_launch,00:01:08,Max Q (moment of peak mechanical stress on the rocket)
sl-17-22,post_launch,00:02:27,1st stage main engine cutoff (MECO)
sl-17-22,post_launch,00:02:31,1st and 2nd stages separate
sl-17-22,post_launch,00:02:37,2nd stage engine starts (SES-1)
sl-17-22,post_launch,00:02:59,Fairing separation
sl-17-22,post_launch,00:06:01,1st stage entry burn begins
sl-17-22,post_launch,00:06:20,1st stage entry burn ends
sl-17-22,post_launch,00:07:50,1st stage landing burn begins
sl-17-22,post_launch,00:08:12,1st stage landing
sl-17-22,post_launch,00:08:41,2nd stage engine cutoff (SECO-1)
sl-17-22,post_launch,00:52:57,2nd stage engine starts (SES-2)
sl-17-22,post_launch,00:52:58,2nd stage engine cutoff (SECO-2)
sl-17-22,post_launch,01:01:48,Starlink satellites deploy
gpsiii8,pre_launch,00:38:00,SpaceX Launch Director verifies go for propellant load
gpsiii8,pre_launch,00:35:00,RP-1 (rocket grade kerosene) loading begins
gpsiii8,pre_launch,00:35:00,1st stage LOX (liquid oxygen) loading begins
gpsiii8,pre_launch,00:16:00,2nd stage LOX loading begins
gpsiii8,pre_launch,00:07:00,Falcon 9 begins engine chill prior to launch
gpsiii8,pre_launch,00:01:00,Command flight computer to begin final prelaunch checks
gpsiii8,pre_launch,00:01:00,Propellant tank pressurization to flight pressure begins
gpsiii8,pre_launch,00:00:45,SpaceX Launch Director verifies go for launch
gpsiii8,pre_launch,00:00:03,Engine controller commands engine ignition sequence to start
gpsiii8,pre_launch,00:00:00,Falcon 9 liftoff
gpsiii8,post_launch,00:01:17,Max Q (moment of peak mechanical stress on the rocket)
gpsiii8,post_launch,00:02:29,1st stage main engine cutoff (MECO)
gpsiii8,post_launch,00:02:32,1st and 2nd stages separate
gpsiii8,post_launch,00:02:40,2nd stage engine starts (SES-1)
gpsiii8,post_launch,00:03:29,Fairing separation 
gpsiii8,post_launch,00:06:12,1st stage entry burn begins
gpsiii8,post_launch,00:06:41,1st stage entry burn ends
gpsiii8,post_launch,00:08:06,2nd stage engine cutoff (SECO-1)
gpsiii8,post_launch,00:08:10,1st stage landing burn begins
gpsiii8,post_launch,00:08:34,1st stage landing
gpsiii8,post_launch,01:03:31,2nd stage engine starts (SES-2)
gpsiii8,post_launch,01:04:18,2nd stage engine cutoff (SECO-2)
gpsiii8,post_launch,01:29:19,GPS III-8 SV-10 deploys
sl-17-14,pre_launch,00:38:00,SpaceX Launch Director verifies go for propellant load
sl-17-14,pre_launch,00:35:00,RP-1 (rocket grade kerosene) loading begins
sl-17-14,pre_launch,00:35:00,1st stage LOX (liquid oxygen) loading begins
sl-17-14,pre_launch,00:16:00,2nd stage LOX loading begins
sl-17-14,pre_launch,00:07:00,Falcon 9 begins engine chill prior to launch
sl-17-14,pre_launch,00:01:00,Command flight computer to begin final prelaunch checks
sl-17-14,pre_launch,00:01:00,Propellant tank pressurization to flight pressure begins
sl-17-14,pre_launch,00:00:45,SpaceX Launch Director verifies go for launch
sl-17-14,pre_launch,00:00:03,Engine controller commands engine ignition sequence to start
sl-17-14,pre_launch,00:00:00,Falcon 9 liftoff
sl-17-14,post_launch,00:01:08,Max Q (moment of peak mechanical stress on the rocket)
sl-17-14,post_launch,00:02:27,1st stage main engine cutoff (MECO)
sl-17-14,post_launch,00:02:30,1st and 2nd stages separate
sl-17-14,post_launch,00:02:37,2nd stage engine starts (SES-1)
sl-17-14,post_launch,00:02:59,Fairing separation
sl-17-14,post_launch,00:05:59,1st stage entry burn begins
sl-17-14,post_launch,00:06:20,1st stage entry burn ends
sl-17-14,post_launch,00:07:51,1st stage landing burn begins
sl-17-14,post_launch,00:08:13,1st stage landing
sl-17-14,post_launch,00:08:41,2nd stage engine cutoff (SECO-1)
sl-17-14,post_launch,00:52:31,2nd stage engine starts (SES-2)
sl-17-14,post_launch,00:52:32,2nd stage engine cutoff (SECO-2)
sl-17-14,post_launch,01:01:23 ,Starlink satellites deploy
sl-17-16,pre_launch,00:38:00,SpaceX Launch Director verifies go for propellant load
sl-17-16,pre_launch,00:35:00,RP-1 (rocket grade kerosene) loading begins
sl-17-16,pre_launch,00:35:00,1st stage LOX (liquid oxygen) loading begins
sl-17-16,pre_launch,00:16:00,2nd stage LOX loading begins
sl-17-16,pre_launch,00:07:00,Falcon 9 begins engine chill prior to launch
sl-17-16,pre_launch,00:01:00,Command flight computer to begin final prelaunch checks
sl-17-16,pre_launch,00:01:00,Propellant tank pressurization to flight pressure begins
sl-17-16,pre_launch,00:00:45,SpaceX Launch Director verifies go for launch
sl-17-16,pre_launch,00:00:03,Engine controller commands engine ignition sequence to start
sl-17-16,pre_launch,00:00:00,Falcon 9 liftoff
sl-17-16,post_launch,00:01:08,Max Q (moment of peak mechanical stress on the rocket)
sl-17-16,post_launch,00:02:27,1st stage main engine cutoff (MECO)
sl-17-16,post_launch,00:02:30,1st and 2nd stages separate
sl-17-16,post_launch,00:02:37,2nd stage engine starts (SES-1)
sl-17-16,post_launch,00:02:59,Fairing separation
sl-17-16,post_launch,00:05:59,1st stage entry burn begins
sl-17-16,post_launch,00:06:20,1st stage entry burn ends
sl-17-16,post_launch,00:07:51,1st stage landing burn begins
sl-17-16,post_launch,00:08:13,1st stage landing
sl-17-16,post_launch,00:08:41,2nd stage engine cutoff (SECO-1)
sl-17-16,post_launch,00:52:19,2nd stage engine starts (SES-2)
sl-17-16,post_launch,00:52:21,2nd stage engine cutoff (SECO-2)
sl-17-16,post_launch,01:01:11,Starlink satellites deploy
viasat3f3,pre_launch,- 00:53:00,SpaceX Launch Director verifies go for propellant load
viasat3f3,pre_launch,- 00:50:00,1st stage RP-1 (rocket grade kerosene) loading begins
viasat3f3,pre_launch,- 00:45:00,1st stage LOX (liquid oxygen) loading begins
viasat3f3,pre_launch,- 00:35:00,2nd stage RP-1 (rocket grade kerosene) loading begins
viasat3f3,pre_launch,- 00:18:30,2nd stage LOX loading begins
viasat3f3,pre_launch,- 00:07:00,Falcon Heavy begins engine chill
viasat3f3,pre_launch,- 00:00:59,Flight computer commanded to begin final pre-launch checks
viasat3f3,pre_launch,- 00:00:45,SpaceX Launch Director verifies go for launch
viasat3f3,pre_launch,- 00:00:20,Propellant tanks pressurize for flight
viasat3f3,pre_launch,- 00:00:06,Engine controller commands engine ignition sequence to start
viasat3f3,pre_launch,- 00:00:00,Falcon Heavy liftoff
viasat3f3,post_launch,00:01:09,Max Q (moment of peak mechanical stress on the rocket)
viasat3f3,post_launch,00:02:21,Side booster engine cutoff (BECO) 
viasat3f3,post_launch,00:02:25,Side boosters separate
viasat3f3,post_launch,00:02:30,Side boosters flip
viasat3f3,post_launch,00:02:41,Side boosters boostback burn begins
viasat3f3,post_launch,00:03:47,Side boosters boostback burn ends
viasat3f3,post_launch,00:03:50,1st stage main engine cutoff (MECO)
viasat3f3,post_launch,00:03:54,1st and 2nd stages separate
viasat3f3,post_launch,00:04:01,2nd stage engine starts (SES-1)
viasat3f3,post_launch,00:04:17,Fairing separation
viasat3f3,post_launch,00:06:28,Side boosters entry burn begins
viasat3f3,post_launch,00:06:44,Side boosters entry burn ends
viasat3f3,post_launch,00:07:41,Side boosters landing burns start
viasat3f3,post_launch,00:07:58,Side boosters landing
viasat3f3,post_launch,00:08:13,2nd stage engine cutoff (SECO-1)
viasat3f3,post_launch,00:26:05,2nd stage engine starts (SES-2)
viasat3f3,post_launch,00:27:33,2nd stage engine cutoff (SECO-2)
viasat3f3,post_launch,04:47:47,2nd stage engine starts (SES-3)
viasat3f3,post_launch,04:48:30,2nd stage engine cutoff (SECO-3)
viasat3f3,post_launch,04:57:31,ViaSat-3 F3 deploys 
sl-17-36,pre_launch,00:38:00,SpaceX Launch Director verifies go for propellant load
sl-17-36,pre_launch,00:35:00,RP-1 (rocket grade kerosene) loading begins
sl-17-36,pre_launch,00:35:00,1st stage LOX (liquid oxygen) loading begins
sl-17-36,pre_launch,00:16:00,2nd stage LOX loading begins
sl-17-36,pre_launch,00:07:00,Falcon 9 begins engine chill prior to launch
sl-17-36,pre_launch,00:01:00,Command flight computer to begin final prelaunch checks
sl-17-36,pre_launch,00:01:00,Propellant tank pressurization to flight pressure begins
sl-17-36,pre_launch,00:00:45,SpaceX Launch Director verifies go for launch
sl-17-36,pre_launch,00:00:03,Engine controller commands engine ignition sequence to start
sl-17-36,pre_launch,00:00:00,Falcon 9 liftoff
sl-17-36,post_launch,00:01:07,Max Q (moment of peak mechanical stress on the rocket)
sl-17-36,post_launch,00:02:27,1st stage main engine cutoff (MECO)
sl-17-36,post_launch,00:02:30,1st and 2nd stages separate
sl-17-36,post_launch,00:02:37,2nd stage engine starts (SES-1)
sl-17-36,post_launch,00:02:55,Fairing separation
sl-17-36,post_launch,00:06:10,1st stage entry burn begins
sl-17-36,post_launch,00:06:29,1st stage entry burn ends
sl-17-36,post_launch,00:07:54,1st stage landing burn begins
sl-17-36,post_launch,00:08:16,1st stage landing
sl-17-36,post_launch,00:08:40,2nd stage engine cutoff (SECO-1)
sl-17-36,post_launch,00:52:54,2nd stage engine starts (SES-2)
sl-17-36,post_launch,00:52:55,2nd stage engine cutoff (SECO-2)
sl-17-36,post_launch,01:01:46,Starlink satellites deploy
sl-10-38,pre_launch,00:38:00,SpaceX Launch Director verifies go for propellant load
sl-10-38,pre_launch,00:35:00,RP-1 (rocket grade kerosene) loading begins
sl-10-38,pre_launch,00:35:00,1st stage LOX (liquid oxygen) loading begins
sl-10-38,pre_launch,00:16:00,2nd stage LOX loading begins
sl-10-38,pre_launch,00:07:00,Falcon 9 begins engine chill prior to launch
sl-10-38,pre_launch,00:01:00,Command flight computer to begin final prelaunch checks
sl-10-38,pre_launch,00:01:00,Propellant tank pressurization to flight pressure begins
sl-10-38,pre_launch,00:00:45,SpaceX Launch Director verifies go for launch
sl-10-38,pre_launch,00:00:03,Engine controller commands engine ignition sequence to start
sl-10-38,pre_launch,00:00:00,Falcon 9 liftoff
sl-10-38,post_launch,00:01:11,Max Q (moment of peak mechanical stress on the rocket)
sl-10-38,post_launch,00:02:26,1st stage main engine cutoff (MECO)
sl-10-38,post_launch,00:02:30,1st and 2nd stages separate
sl-10-38,post_launch,00:02:36,2nd stage engine starts (SES-1)
sl-10-38,post_launch,00:02:58,Fairing separation
sl-10-38,post_launch,00:06:06,1st stage entry burn begins
sl-10-38,post_launch,00:06:28,1st stage entry burn ends
sl-10-38,post_launch,00:08:01,1st stage landing burn begins
sl-10-38,post_launch,00:08:23,1st stage landing
sl-10-38,post_launch,00:08:41,2nd stage engine cutoff (SECO-1)
sl-10-38,post_launch,00:51:00,2nd stage engine starts (SES-2)
sl-10-38,post_launch,00:51:02,2nd stage engine cutoff (SECO-2)
sl-10-38,post_launch,01:00:22,Starlink satellites deploy
cas500-2,pre_launch,00:38:00,SpaceX Launch Director verifies go for propellant load
cas500-2,pre_launch,00:35:00,RP-1 (rocket grade kerosene) loading begins
cas500-2,pre_launch,00:35:00,1st stage LOX (liquid oxygen) loading begins
cas500-2,pre_launch,00:16:00,2nd stage LOX loading begins
cas500-2,pre_launch,00:07:00,Falcon 9 begins engine chill prior to launch
cas500-2,pre_launch,00:01:00,Command flight computer to begin final prelaunch checks
cas500-2,pre_launch,00:01:00,Propellant tank pressurization to flight pressure begins
cas500-2,pre_launch,00:00:45,SpaceX Launch Director verifies go for launch
cas500-2,pre_launch,00:00:03,Engine controller commands engine ignition sequence to start
cas500-2,pre_launch,00:00:00,Falcon 9 liftoff
cas500-2,post_launch,00:01:05,Max Q (moment of peak mechanical stress on the rocket)
cas500-2,post_launch,00:02:15,1st stage main engine cutoff (MECO)
cas500-2,post_launch,00:02:18,1st and 2nd stages separate
cas500-2,post_launch,00:02:22,Stage 1 flip
cas500-2,post_launch,00:02:26,2nd stage engine starts (SES-1)
cas500-2,post_launch,00:02:31 ,Boostback burn starts
cas500-2,post_launch,00:03:06,Fairing separation
cas500-2,post_launch,00:03:26,Boostback burn ends
cas500-2,post_launch,00:06:13,1st stage entry burn begins
cas500-2,post_launch,00:06:24,1st stage entry burn ends
cas500-2,post_launch,00:07:15,1st stage landing burn begins
cas500-2,post_launch,00:07:22,1st stage landing 
cas500-2,post_launch,00:08:12,2nd stage engine cutoff (SECO-1)
cas500-2,post_launch,00:54:08,2nd stage engine starts (SES-2)
cas500-2,post_launch,00:54:11,2nd stage engine cutoff (SECO-2)
cas500-2,post_launch,00:59:54,"CAS500-2 deploys, manifested by KAI"
cas500-2,post_launch,01:16:37,"Selene deploys, manifested by Exolaunch"
cas500-2,post_launch,01:16:46,"KNA's QUBE-II deploys, manifested by Exolaunch"
cas500-2,post_launch,01:16:52,"FrontierSat deploys, manifested by Exolaunch"
cas500-2,post_launch,01:16:54,"Helios deploys, manifested by Exolaunch"
cas500-2,post_launch,01:17:04,"RAVEN deploys, manifested by Exolaunch"
cas500-2,post_launch,01:17:17,"BRO-21 deploys, manifested by Exolaunch"
cas500-2,post_launch,01:17:34,"Balkan-2 deploys, manifested by Exolaunch"
cas500-2,post_launch,01:17:38,"Hydra-3 deploys, manifested by Exolaunch"
cas500-2,post_launch,01:17:59,"SNAPPY deploys, manifested by Exolaunch"
cas500-2,post_launch,01:18:33,"JEN-1 deploys, manifested by Exolaunch"
cas500-2,post_launch,01:19:01,"Lynk Tower 7 deploys, manifested by Lynk Global"
cas500-2,post_launch,01:19:22,"BSLT-3 deploys, manifested by Exolaunch"
cas500-2,post_launch,01:19:58,"Lynk Tower 8 deploys, manifested by Lynk Global"
cas500-2,post_launch,01:20:03,"Pelican-8 deploys, manifested by Planet Labs"
cas500-2,post_launch,01:20:30,"Pelican-7 deploys, manifested by Planet Labs"
cas500-2,post_launch,01:20:46,"Jackal Autonomous Orbital Vehicle deploys, manifested by True Anomaly"
cas500-2,post_launch,01:21:00,"Pelican-9 deploys, manifested by Planet Labs"
cas500-2,post_launch,01:21:21,"Eycore-1 deploys, manifested by Exolaunch"
cas500-2,post_launch,01:22:08,"GalaxEye’s Mission Drishti deploys, manifested by Impulso.Space"
cas500-2,post_launch,01:36:06	,2nd stage engine starts (SES-3)
cas500-2,post_launch,01:36:07,2nd stage engine cutoff (SECO-3)
cas500-2,post_launch,02:13:53,2nd stage engine starts (SES-4)
cas500-2,post_launch,02:13:54,2nd stage engine cutoff (SECO-4)
cas500-2,post_launch,02:22:18,"Gemini-Pollux deploys, manifested by Exolaunch"
cas500-2,post_launch,02:22:24,"FOREST-17 Telperion deploys, manifested by Exolaunch"
cas500-2,post_launch,02:22:35,"NuLink-2 deploys, manifested by Exolaunch"
cas500-2,post_launch,02:22:53,"NuLink-1 deploys, manifested by Exolaunch"
cas500-2,post_launch,02:22:53,"BusanSat deploys, manifested by Exolaunch"
cas500-2,post_launch,02:23:13,"PEARL-1B deploys, manifested by Exolaunch"
cas500-2,post_launch,02:23:39,"PEARL-1A deploys, manifested by Exolaunch"
cas500-2,post_launch,02:24:00,"FOREST-18 MangoShrikhand deploys, manifested by Exolaunch"
cas500-2,post_launch,02:24:22,"FOREST-19 Patadastra deploys, manifested by Exolaunch"
cas500-2,post_launch,02:24:43,"FOREST-16 Sowitasgoht deploys, manifested by Exolaunch"
cas500-2,post_launch,02:24:47,"HEO-07 deploys, manifested by Argotec S.r.l."
cas500-2,post_launch,02:24:51,"HEO-14 deploys, manifested by Argotec S.r.l."
cas500-2,post_launch,02:25:00,"HEO-12 deploys, manifested by Argotec S.r.l."
cas500-2,post_launch,02:25:06,"HEO-13 deploys, manifested by Argotec S.r.l."
cas500-2,post_launch,02:25:12,"HEO-10 deploys, manifested by Argotec S.r.l."
cas500-2,post_launch,02:25:53,"ICEYE 2 deploys, manifested by Exolaunch"
cas500-2,post_launch,02:25:58,"ICEYE 1 deploys, manifested by Exolaunch"
cas500-2,post_launch,02:26:13,"Loft-EarthDaily-5 deploys, manifested by Loft-EarthDaily"
cas500-2,post_launch,02:26:23,"Loft-EarthDaily-6 deploys, manifested by Loft-EarthDaily"
cas500-2,post_launch,02:28:34,"HEO-15 deploys, manifested by Argotec S.r.l."
cas500-2,post_launch,02:29:05,"Loft-EarthDaily-2 deploys, manifested by Loft-EarthDaily"
cas500-2,post_launch,02:29:15,"Loft-EarthDaily-3 deploys, manifested by Loft-EarthDaily"
cas500-2,post_launch,02:30:08,"HEO-11 deploys, manifested by Argotec S.r.l."
cas500-2,post_launch,02:30:21,"Loft-EarthDaily-4 deploys, manifested by Loft-EarthDaily"
cas500-2,post_launch,02:30:46,"Loft-EarthDaily-7 deploys, manifested by Loft-EarthDaily"
sl-17-29,pre_launch,00:38:00,SpaceX Launch Director verifies go for propellant load
sl-17-29,pre_launch,00:35:00,RP-1 (rocket grade kerosene) loading begins
sl-17-29,pre_launch,00:35:00,1st stage LOX (liquid oxygen) loading begins
sl-17-29,pre_launch,00:16:00,2nd stage LOX loading begins
sl-17-29,pre_launch,00:07:00,Falcon 9 begins engine chill prior to launch
sl-17-29,pre_launch,00:01:00,Command flight computer to begin final prelaunch checks
sl-17-29,pre_launch,00:01:00,Propellant tank pressurization to flight pressure begins
sl-17-29,pre_launch,00:00:45,SpaceX Launch Director verifies go for launch
sl-17-29,pre_launch,00:00:03,Engine controller commands engine ignition sequence to start
sl-17-29,pre_launch,00:00:00,Falcon 9 liftoff
sl-17-29,post_launch,00:01:08,Max Q (moment of peak mechanical stress on the rocket)
sl-17-29,post_launch,00:02:26,1st stage main engine cutoff (MECO)
sl-17-29,post_launch,00:02:30,1st and 2nd stages separate
sl-17-29,post_launch,00:02:37,2nd stage engine starts (SES-1)
sl-17-29,post_launch,00:02:59,Fairing separation
sl-17-29,post_launch,00:05:59,1st stage entry burn begins
sl-17-29,post_launch,00:06:19,1st stage entry burn ends
sl-17-29,post_launch,00:07:51,1st stage landing burn begins
sl-17-29,post_launch,00:08:13,1st stage landing
sl-17-29,post_launch,00:08:40,2nd stage engine cutoff (SECO-1)
sl-17-29,post_launch,00:53:02,2nd stage engine starts (SES-2)
sl-17-29,post_launch,00:53:03,2nd stage engine cutoff (SECO-2)
sl-17-29,post_launch,01:01:54,Starlink satellites deploy
nrol172,pre_launch,00:38:00,SpaceX Launch Director verifies go for propellant load
nrol172,pre_launch,00:35:00,RP-1 (rocket grade kerosene) loading begins
nrol172,pre_launch,00:35:00,1st stage LOX (liquid oxygen) loading begins
nrol172,pre_launch,00:16:00,2nd stage LOX loading begins
nrol172,pre_launch,00:07:00,Falcon 9 begins engine chill prior to launch
nrol172,pre_launch,00:01:00,Command flight computer to begin final prelaunch checks
nrol172,pre_launch,00:01:00,Propellant tank pressurization to flight pressure begins
nrol172,pre_launch,00:00:45,SpaceX Launch Director verifies go for launch
nrol172,pre_launch,00:00:03,Engine controller commands engine ignition sequence to start
nrol172,pre_launch,00:00:00,Falcon 9 liftoff
nrol172,post_launch,00:01:06,Max Q (moment of peak mechanical stress on the rocket)
nrol172,post_launch,00:02:25,1st stage main engine cutoff (MECO)
nrol172,post_launch,00:02:29,1st and 2nd stages separate
nrol172,post_launch,00:02:35,2nd stage engine starts (SES-1)
nrol172,post_launch,00:02:53,Fairing separation
nrol172,post_launch,00:06:13,1st stage entry burn begins
nrol172,post_launch,00:06:34,1st stage entry burn ends
nrol172,post_launch,00:08:04,1st stage landing burn begins
nrol172,post_launch,00:08:26,1st stage landing
crs-34,pre_launch,00:38:00,SpaceX Launch Director verifies go for propellant load
crs-34,pre_launch,00:35:00,RP-1 (rocket grade kerosene) loading begins
crs-34,pre_launch,00:35:00,1st stage LOX (liquid oxygen) loading begins
crs-34,pre_launch,00:16:00,2nd stage LOX loading begins
crs-34,pre_launch,00:07:00,Falcon 9 begins pre-launch engine chill
crs-34,pre_launch,00:05:00,Dragon transitions to internal power
crs-34,pre_launch,00:01:00,Command flight computer to begin final prelaunch checks
crs-34,pre_launch,00:01:00,Propellant tanks pressurize for flight
crs-34,pre_launch,00:00:45,SpaceX Launch Director verifies go for launch
crs-34,pre_launch,00:00:03,Engine controller commands engine ignition sequence to start
crs-34,pre_launch,00:00:00,Falcon 9 liftoff
crs-34,post_launch,00:01:08,Max Q (moment of peak mechanical stress on the rocket)
crs-34,post_launch,00:02:17,1st stage main engine cutoff (MECO)
crs-34,post_launch,00:02:18,1st and 2nd stages separate
crs-34,post_launch,00:02:22,Stage 1 flip	
crs-34,post_launch,00:02:26,2nd stage engine starts (SES-1)
crs-34,post_launch,00:02:31,Boostback burn
crs-34,post_launch,00:06:19,1st stage entry burn starts
crs-34,post_launch,00:06:31,1st stage entry burn ends
crs-34,post_launch,00:07:32,1st stage landing burn starts
crs-34,post_launch,00:07:42,1st stage landing
crs-34,post_launch,00:08:30,2nd stage engine cutoff (SECO-1)
crs-34,post_launch,00:09:22,Dragon separates from 2nd stage
crs-34,post_launch,00:10:33,Dragon nosecone open sequence begins
sl-17-42,pre_launch,00:38:00,SpaceX Launch Director verifies go for propellant load
sl-17-42,pre_launch,00:35:00,RP-1 (rocket grade kerosene) loading begins
sl-17-42,pre_launch,00:35:00,1st stage LOX (liquid oxygen) loading begins
sl-17-42,pre_launch,00:16:00,2nd stage LOX loading begins
sl-17-42,pre_launch,00:07:00,Falcon 9 begins engine chill prior to launch
sl-17-42,pre_launch,00:01:00,Command flight computer to begin final prelaunch checks
sl-17-42,pre_launch,00:01:00,Propellant tank pressurization to flight pressure begins
sl-17-42,pre_launch,00:00:45,SpaceX Launch Director verifies go for launch
sl-17-42,pre_launch,00:00:03,Engine controller commands engine ignition sequence to start
sl-17-42,pre_launch,00:00:00,Falcon 9 liftoff
sl-17-42,post_launch,00:01:08,Max Q (moment of peak mechanical stress on the rocket)
sl-17-42,post_launch,00:02:26,1st stage main engine cutoff (MECO)
sl-17-42,post_launch,00:02:29,1st and 2nd stages separate
sl-17-42,post_launch,00:02:36,2nd stage engine starts (SES-1)
sl-17-42,post_launch,00:02:57,Fairing separation
sl-17-42,post_launch,00:05:59,1st stage entry burn begins
sl-17-42,post_launch,00:06:23,1st stage entry burn ends
sl-17-42,post_launch,00:07:56,1st stage landing burn begins
